Text,Sentiment,Source,Date/Time,User ID,Location,Confidence Score,Product/Service,Category,Rating,Response Time (mins),Resolution Status,Cleaned_Text,Processed_Text
Great quality and quick delivery.,Positive,Twitter,2023-07-22 06:49:00,user11342,Berlin,0.89,Premium Plan,Billing,2,59,Resolved,great quality and quick delivery,great quality quick delivery
Product quality is acceptable.,Neutral,Twitter,2023-06-06 15:16:00,user11343,Mumbai,0.72,Website,Delivery,2,45,Resolved,product quality is acceptable,product quality acceptable
Neither good nor bad.,Neutral,TripAdvisor,2023-07-30 12:43:00,user11344,Los Angeles,0.89,Mobile App,Product Quality,3,23,Escalated,neither good nor bad,neither good bad
Response time could be better.,Neutral,ChatSupport,2023-07-30 17:19:00,user11345,Dubai,0.76,Mobile App,Refund,1,130,Resolved,response time could be better,response time could better
Customer care was top-notch.,Positive,Amazon Reviews,2023-07-16 23:58:00,user11346,Berlin,0.77,Customer Portal,Billing,3,107,Escalated,customer care was top notch,customer care top notch
Website kept crashing.,Negative,Email,2023-06-14 11:00:00,user11349,Toronto,0.71,Website,Delivery,2,125,Resolved,website kept crashing,website kept crashing
Customer support never replied.,Negative,ChatSupport,2023-07-23 09:09:00,user11350,Paris,0.78,Delivery Service,Product Quality,2,172,Pending,customer support never replied,customer support never replied
"Met expectations, no issues.",Neutral,Twitter,2023-08-17 19:03:00,user11351,Dubai,0.95,Product B,Technical,2,144,Resolved,met expectations no issues,met expectation issue
Chat was fine but not great.,Neutral,IMDb,2023-07-18 23:14:00,user11353,New York,0.95,Website,Customer Support,4,144,Escalated,chat was fine but not great,chat fine great
Delivery took too long.,Negative,Website Testimonial,2023-08-31 13:06:00,user11354,New York,0.8,Premium Plan,Usability,5,70,Pending,delivery took too long,delivery took long
Everything worked perfectly.,Positive,Website Testimonial,2023-07-05 07:54:00,user11355,Toronto,0.83,Premium Plan,Product Quality,5,142,Escalated,everything worked perfectly,everything worked perfectly
User experience is fantastic.,Positive,Website Testimonial,2023-06-25 02:38:00,user11356,New York,0.76,Delivery Service,Refund,4,145,Resolved,user experience is fantastic,user experience fantastic
Excellent support team.,Positive,Amazon Reviews,2023-07-09 09:43:00,user11359,Los Angeles,0.79,Product B,Usability,3,99,Resolved,excellent support team,excellent support team
Slow response from team.,Negative,IMDb,2023-08-14 18:53:00,user11360,Paris,0.73,Website,Refund,2,179,Resolved,slow response from team,slow response team
Product arrived damaged.,Negative,Email,2023-09-11 01:03:00,user11361,New York,0.94,Product A,Customer Support,2,114,Resolved,product arrived damaged,product arrived damaged
Neither good nor bad.,Neutral,Amazon Reviews,2023-07-11 02:33:00,user11362,Sydney,0.9,Premium Plan,Product Quality,4,48,Pending,neither good nor bad,neither good bad
Delivery took too long.,Negative,Yelp,2023-08-18 07:45:00,user11363,Singapore,0.94,Premium Plan,Product Quality,2,97,Pending,delivery took too long,delivery took long
Customer support never replied.,Negative,Email,2023-07-21 16:47:00,user11364,Mumbai,0.75,Mobile App,Customer Support,1,135,Resolved,customer support never replied,customer support never replied
Product quality is acceptable.,Neutral,Website Testimonial,2023-08-06 01:00:00,user11365,Singapore,0.7,Premium Plan,Technical,1,162,Escalated,product quality is acceptable,product quality acceptable
Slow response from team.,Negative,Spotify,2023-08-31 00:48:00,user11366,London,0.79,Product A,Website Experience,2,130,Resolved,slow response from team,slow response team
Delivery took too long.,Negative,Twitter,2023-08-16 19:41:00,user11367,Los Angeles,0.79,Product B,Technical,5,155,Escalated,delivery took too long,delivery took long
Delivery took too long.,Negative,Yelp,2023-08-23 17:24:00,user11368,New York,0.78,Delivery Service,Billing,2,54,Escalated,delivery took too long,delivery took long
"It was okay, nothing special.",Neutral,Website Testimonial,2023-08-21 03:29:00,user11369,Singapore,0.94,Gift Card,Billing,1,139,Resolved,it was okay nothing special,okay nothing special
Great quality and quick delivery.,Positive,Amazon Reviews,2023-08-15 03:13:00,user11370,London,0.79,Gift Card,Customer Support,3,17,Escalated,great quality and quick delivery,great quality quick delivery
Slow response from team.,Negative,Email,2023-09-29 11:00:00,user11371,Singapore,0.78,Premium Plan,Delivery,5,153,Resolved,slow response from team,slow response team
"Terrible experience, very disappointed.",Negative,Website Testimonial,2023-07-04 15:05:00,user11372,Paris,0.95,Delivery Service,Website Experience,4,14,Resolved,terrible experience very disappointed,terrible experience disappointed
Everything worked perfectly.,Positive,TripAdvisor,2023-08-21 17:42:00,user11373,Sydney,0.81,Delivery Service,Website Experience,2,96,Resolved,everything worked perfectly,everything worked perfectly
Delivery took too long.,Negative,Yelp,2023-09-11 18:33:00,user11375,Dubai,0.89,Gift Card,Website Experience,1,143,Resolved,delivery took too long,delivery took long
Everything worked perfectly.,Positive,Yelp,2023-08-07 07:34:00,user11376,Dubai,0.83,Product B,Billing,2,31,Pending,everything worked perfectly,everything worked perfectly
Response time could be better.,Neutral,Twitter,2023-08-11 12:35:00,user11377,Dubai,0.73,Gift Card,Technical,3,155,Resolved,response time could be better,response time could better
User experience is fantastic.,Positive,ChatSupport,2023-06-01 05:48:00,user11379,Sydney,0.89,Gift Card,Delivery,5,155,Pending,user experience is fantastic,user experience fantastic
Customer care was top-notch.,Positive,Website Testimonial,2023-07-07 03:12:00,user11380,Singapore,0.91,Customer Portal,Product Quality,3,69,Resolved,customer care was top notch,customer care top notch
"It was okay, nothing special.",Neutral,Twitter,2023-06-19 06:39:00,user11381,Dubai,0.76,Gift Card,Website Experience,2,62,Resolved,it was okay nothing special,okay nothing special
Customer care was top-notch.,Positive,IMDb,2023-08-31 11:27:00,user11382,Paris,0.71,Product A,Website Experience,3,88,Resolved,customer care was top notch,customer care top notch
Excellent support team.,Positive,ChatSupport,2023-06-20 11:57:00,user11383,Sydney,0.85,Gift Card,Website Experience,2,89,Resolved,excellent support team,excellent support team
Neutral feeling about the experience.,Neutral,Twitter,2023-06-08 23:02:00,user11384,London,0.79,Subscription,Website Experience,1,58,Resolved,neutral feeling about the experience,neutral feeling experience
"Met expectations, no issues.",Neutral,ChatSupport,2023-09-04 22:38:00,user11385,London,0.95,Subscription,Customer Support,1,40,Resolved,met expectations no issues,met expectation issue
Chat was fine but not great.,Neutral,TripAdvisor,2023-06-09 14:45:00,user11386,London,0.87,Premium Plan,Billing,2,24,Resolved,chat was fine but not great,chat fine great
Delivery took too long.,Negative,ChatSupport,2023-09-07 06:40:00,user11387,Sydney,0.72,Product B,Billing,5,122,Escalated,delivery took too long,delivery took long
Excellent support team.,Positive,TripAdvisor,2023-09-01 04:09:00,user11388,Paris,0.74,Gift Card,Website Experience,2,178,Resolved,excellent support team,excellent support team
Service quality was consistent.,Neutral,TripAdvisor,2023-08-10 23:57:00,user11389,Dubai,0.81,Delivery Service,Customer Support,4,164,Pending,service quality was consistent,service quality consistent
Service quality was consistent.,Neutral,Amazon Reviews,2023-07-11 17:14:00,user11390,Mumbai,0.79,Subscription,Customer Support,1,138,Pending,service quality was consistent,service quality consistent
Slow response from team.,Negative,IMDb,2023-06-21 23:10:00,user11391,Los Angeles,0.82,Mobile App,Product Quality,4,86,Resolved,slow response from team,slow response team
Everything worked perfectly.,Positive,Spotify,2023-08-09 05:28:00,user11393,Sydney,0.74,Subscription,Billing,1,40,Escalated,everything worked perfectly,everything worked perfectly
Service quality was consistent.,Neutral,Amazon Reviews,2023-08-24 19:45:00,user11394,Dubai,0.7,Product A,Usability,4,109,Resolved,service quality was consistent,service quality consistent
Product arrived damaged.,Negative,IMDb,2023-07-12 14:57:00,user11395,Mumbai,0.74,Product A,Usability,5,180,Escalated,product arrived damaged,product arrived damaged
User experience is fantastic.,Positive,Amazon Reviews,2023-08-14 07:31:00,user11396,Paris,0.74,Mobile App,Website Experience,4,7,Resolved,user experience is fantastic,user experience fantastic
"It was okay, nothing special.",Neutral,Twitter,2023-08-30 22:37:00,user11397,Berlin,0.75,Delivery Service,Refund,5,55,Resolved,it was okay nothing special,okay nothing special
Slow response from team.,Negative,Email,2023-06-03 01:53:00,user11398,Toronto,0.78,Customer Portal,Technical,1,144,Resolved,slow response from team,slow response team
Everything worked perfectly.,Positive,Yelp,2023-08-16 10:02:00,user11399,Sydney,0.89,Mobile App,Refund,5,132,Pending,everything worked perfectly,everything worked perfectly
User experience is fantastic.,Positive,Email,2023-06-22 05:12:00,user11400,Mumbai,0.74,Product A,Product Quality,4,155,Pending,user experience is fantastic,user experience fantastic
"Met expectations, no issues.",Neutral,Yelp,2023-07-12 03:37:00,user11401,New York,0.94,Gift Card,Customer Support,3,55,Resolved,met expectations no issues,met expectation issue
Delivery took too long.,Negative,IMDb,2023-08-17 16:30:00,user11402,Dubai,0.88,Gift Card,Product Quality,3,112,Pending,delivery took too long,delivery took long
Website kept crashing.,Negative,Website Testimonial,2023-07-17 01:59:00,user11404,Dubai,0.76,Premium Plan,Customer Support,4,28,Escalated,website kept crashing,website kept crashing
Fast and friendly communication.,Positive,Email,2023-06-13 22:23:00,user11408,Singapore,0.86,Customer Portal,Technical,1,11,Resolved,fast and friendly communication,fast friendly communication
Customer care was top-notch.,Positive,TripAdvisor,2023-07-05 21:16:00,user11409,London,0.94,Website,Customer Support,2,146,Resolved,customer care was top notch,customer care top notch
Fast and friendly communication.,Positive,Spotify,2023-06-25 07:37:00,user11410,Sydney,0.83,Product A,Customer Support,4,120,Resolved,fast and friendly communication,fast friendly communication
Neutral feeling about the experience.,Neutral,Spotify,2023-08-23 06:36:00,user11412,Toronto,0.71,Gift Card,Delivery,3,175,Resolved,neutral feeling about the experience,neutral feeling experience
"Met expectations, no issues.",Neutral,Amazon Reviews,2023-06-25 05:22:00,user11413,Sydney,0.8,Mobile App,Delivery,5,11,Resolved,met expectations no issues,met expectation issue
Excellent support team.,Positive,Twitter,2023-07-16 17:46:00,user11414,Toronto,0.75,Gift Card,Technical,2,51,Escalated,excellent support team,excellent support team
Customer care was top-notch.,Positive,Twitter,2023-09-22 03:59:00,user11416,Toronto,0.86,Gift Card,Delivery,2,44,Resolved,customer care was top notch,customer care top notch
User experience is fantastic.,Positive,Website Testimonial,2023-09-24 07:56:00,user11417,New York,0.87,Website,Usability,4,159,Resolved,user experience is fantastic,user experience fantastic
User experience is fantastic.,Positive,TripAdvisor,2023-07-07 20:58:00,user11419,New York,0.87,Subscription,Delivery,3,68,Resolved,user experience is fantastic,user experience fantastic
Chat was fine but not great.,Neutral,Twitter,2023-07-31 12:19:00,user11420,New York,0.82,Mobile App,Delivery,5,49,Resolved,chat was fine but not great,chat fine great
"Met expectations, no issues.",Neutral,Website Testimonial,2023-08-15 05:11:00,user11421,Paris,0.89,Delivery Service,Usability,5,159,Resolved,met expectations no issues,met expectation issue
Customer support never replied.,Negative,Twitter,2023-08-08 23:52:00,user11423,Toronto,0.72,Gift Card,Refund,4,75,Resolved,customer support never replied,customer support never replied
Response time could be better.,Neutral,Spotify,2023-06-14 02:01:00,user11424,Paris,0.85,Website,Technical,1,9,Escalated,response time could be better,response time could better
"It was okay, nothing special.",Neutral,Website Testimonial,2023-09-12 04:09:00,user11427,Mumbai,0.82,Mobile App,Billing,3,63,Resolved,it was okay nothing special,okay nothing special
"Met expectations, no issues.",Neutral,Twitter,2023-09-17 04:36:00,user11429,Paris,0.8,Premium Plan,Technical,4,51,Resolved,met expectations no issues,met expectation issue
"Met expectations, no issues.",Neutral,Yelp,2023-06-14 15:47:00,user11432,Dubai,0.86,Product A,Product Quality,1,10,Resolved,met expectations no issues,met expectation issue
Website kept crashing.,Negative,Twitter,2023-09-17 03:50:00,user11433,Dubai,0.9,Gift Card,Delivery,1,123,Pending,website kept crashing,website kept crashing
Chatbot was useless and unhelpful.,Negative,Amazon Reviews,2023-09-19 02:03:00,user11435,New York,0.76,Website,Refund,4,41,Resolved,chatbot was useless and unhelpful,chatbot useless unhelpful
"Met expectations, no issues.",Neutral,Twitter,2023-09-10 09:04:00,user11436,London,0.94,Mobile App,Product Quality,5,179,Pending,met expectations no issues,met expectation issue
Product quality is acceptable.,Neutral,Yelp,2023-07-18 09:38:00,user11437,Sydney,0.93,Premium Plan,Refund,3,19,Resolved,product quality is acceptable,product quality acceptable
Delivery took too long.,Negative,ChatSupport,2023-07-18 07:03:00,user11438,Paris,0.94,Mobile App,Billing,4,146,Resolved,delivery took too long,delivery took long
Customer support never replied.,Negative,ChatSupport,2023-06-08 21:21:00,user11439,Toronto,0.83,Subscription,Website Experience,3,6,Resolved,customer support never replied,customer support never replied
