Text,Sentiment,Source,Date/Time,User ID,Location,Confidence Score,Product/Service,Category,Rating,Response Time (mins),Resolution Status
Everything worked perfectly.,Positive,TripAdvisor,2023-06-11 01:10:00,user11340,Singapore,0.87,Premium Plan,Product Quality,4,57,Resolved
Response time could be better.,Neutral,IMDb,2023-07-31 06:56:00,user11341,London,0.91,Subscription,Customer Support,1,81,Escalated
Great quality and quick delivery.,Positive,Twitter,2023-07-22 06:49:00,user11342,Berlin,0.89,Premium Plan,Billing,2,59,Resolved
Product quality is acceptable.,Neutral,Twitter,2023-06-06 15:16:00,user11343,Mumbai,0.72,Website,Delivery,2,45,Resolved
Neither good nor bad.,Neutral,TripAdvisor,2023-07-30 12:43:00,user11344,Los Angeles,0.89,Mobile App,Product Quality,3,23,Escalated
Response time could be better.,Neutral,ChatSupport,2023-07-30 17:19:00,user11345,Dubai,0.76,Mobile App,Refund,1,130,Resolved
Customer care was top-notch.,Positive,Amazon Reviews,2023-07-16 23:58:00,user11346,Berlin,0.77,Customer Portal,Billing,3,107,Escalated
Loved the product!,Positive,Email,2023-08-04 15:03:00,user11347,London,0.74,Subscription,Refund,4,147,Resolved
Instructions were confusing.,Negative,TripAdvisor,2023-06-24 21:22:00,user11348,Berlin,0.88,Subscription,Website Experience,3,70,Resolved
Website kept crashing.,Negative,Email,2023-06-14 11:00:00,user11349,Toronto,0.71,Website,Delivery,2,125,Resolved
Customer support never replied.,Negative,ChatSupport,2023-07-23 09:09:00,user11350,Paris,0.78,Delivery Service,Product Quality,2,172,Pending
"Met expectations, no issues.",Neutral,Twitter,2023-08-17 19:03:00,user11351,Dubai,0.95,Product B,Technical,2,144,Resolved
Not worth the money.,Negative,IMDb,2023-06-26 13:00:00,user11352,New York,0.78,Premium Plan,Technical,3,78,Pending
Chat was fine but not great.,Neutral,IMDb,2023-07-18 23:14:00,user11353,New York,0.95,Website,Customer Support,4,144,Escalated
Delivery took too long.,Negative,Website Testimonial,2023-08-31 13:06:00,user11354,New York,0.8,Premium Plan,Usability,5,70,Pending
Everything worked perfectly.,Positive,Website Testimonial,2023-07-05 07:54:00,user11355,Toronto,0.83,Premium Plan,Product Quality,5,142,Escalated
User experience is fantastic.,Positive,Website Testimonial,2023-06-25 02:38:00,user11356,New York,0.76,Delivery Service,Refund,4,145,Resolved
Not worth the money.,Negative,Twitter,2023-07-12 16:56:00,user11357,Sydney,0.82,Mobile App,Refund,5,172,Pending
Instructions were confusing.,Negative,Spotify,2023-06-20 16:29:00,user11358,Los Angeles,0.79,Customer Portal,Refund,4,81,Pending
Excellent support team.,Positive,Amazon Reviews,2023-07-09 09:43:00,user11359,Los Angeles,0.79,Product B,Usability,3,99,Resolved
Slow response from team.,Negative,IMDb,2023-08-14 18:53:00,user11360,Paris,0.73,Website,Refund,2,179,Resolved
Product arrived damaged.,Negative,Email,2023-09-11 01:03:00,user11361,New York,0.94,Product A,Customer Support,2,114,Resolved
Neither good nor bad.,Neutral,Amazon Reviews,2023-07-11 02:33:00,user11362,Sydney,0.9,Premium Plan,Product Quality,4,48,Pending
Delivery took too long.,Negative,Yelp,2023-08-18 07:45:00,user11363,Singapore,0.94,Premium Plan,Product Quality,2,97,Pending
Customer support never replied.,Negative,Email,2023-07-21 16:47:00,user11364,Mumbai,0.75,Mobile App,Customer Support,1,135,Resolved
Product quality is acceptable.,Neutral,Website Testimonial,2023-08-06 01:00:00,user11365,Singapore,0.7,Premium Plan,Technical,1,162,Escalated
Slow response from team.,Negative,Spotify,2023-08-31 00:48:00,user11366,London,0.79,Product A,Website Experience,2,130,Resolved
Delivery took too long.,Negative,Twitter,2023-08-16 19:41:00,user11367,Los Angeles,0.79,Product B,Technical,5,155,Escalated
Delivery took too long.,Negative,Yelp,2023-08-23 17:24:00,user11368,New York,0.78,Delivery Service,Billing,2,54,Escalated
"It was okay, nothing special.",Neutral,Website Testimonial,2023-08-21 03:29:00,user11369,Singapore,0.94,Gift Card,Billing,1,139,Resolved
Great quality and quick delivery.,Positive,Amazon Reviews,2023-08-15 03:13:00,user11370,London,0.79,Gift Card,Customer Support,3,17,Escalated
Slow response from team.,Negative,Email,2023-09-29 11:00:00,user11371,Singapore,0.78,Premium Plan,Delivery,5,153,Resolved
"Terrible experience, very disappointed.",Negative,Website Testimonial,2023-07-04 15:05:00,user11372,Paris,0.95,Delivery Service,Website Experience,4,14,Resolved
Everything worked perfectly.,Positive,TripAdvisor,2023-08-21 17:42:00,user11373,Sydney,0.81,Delivery Service,Website Experience,2,96,Resolved
Experience was fair.,Neutral,Spotify,2023-07-29 11:48:00,user11374,Paris,0.91,Customer Portal,Refund,1,80,Resolved
Delivery took too long.,Negative,Yelp,2023-09-11 18:33:00,user11375,Dubai,0.89,Gift Card,Website Experience,1,143,Resolved
Everything worked perfectly.,Positive,Yelp,2023-08-07 07:34:00,user11376,Dubai,0.83,Product B,Billing,2,31,Pending
Response time could be better.,Neutral,Twitter,2023-08-11 12:35:00,user11377,Dubai,0.73,Gift Card,Technical,3,155,Resolved
Very satisfied with the response.,Positive,Twitter,2023-09-06 00:56:00,user11378,Singapore,0.73,Product A,Delivery,2,27,Resolved
User experience is fantastic.,Positive,ChatSupport,2023-06-01 05:48:00,user11379,Sydney,0.89,Gift Card,Delivery,5,155,Pending
Customer care was top-notch.,Positive,Website Testimonial,2023-07-07 03:12:00,user11380,Singapore,0.91,Customer Portal,Product Quality,3,69,Resolved
"It was okay, nothing special.",Neutral,Twitter,2023-06-19 06:39:00,user11381,Dubai,0.76,Gift Card,Website Experience,2,62,Resolved
Customer care was top-notch.,Positive,IMDb,2023-08-31 11:27:00,user11382,Paris,0.71,Product A,Website Experience,3,88,Resolved
Excellent support team.,Positive,ChatSupport,2023-06-20 11:57:00,user11383,Sydney,0.85,Gift Card,Website Experience,2,89,Resolved
Neutral feeling about the experience.,Neutral,Twitter,2023-06-08 23:02:00,user11384,London,0.79,Subscription,Website Experience,1,58,Resolved
"Met expectations, no issues.",Neutral,ChatSupport,2023-09-04 22:38:00,user11385,London,0.95,Subscription,Customer Support,1,40,Resolved
Chat was fine but not great.,Neutral,TripAdvisor,2023-06-09 14:45:00,user11386,London,0.87,Premium Plan,Billing,2,24,Resolved
Delivery took too long.,Negative,ChatSupport,2023-09-07 06:40:00,user11387,Sydney,0.72,Product B,Billing,5,122,Escalated
Excellent support team.,Positive,TripAdvisor,2023-09-01 04:09:00,user11388,Paris,0.74,Gift Card,Website Experience,2,178,Resolved
Service quality was consistent.,Neutral,TripAdvisor,2023-08-10 23:57:00,user11389,Dubai,0.81,Delivery Service,Customer Support,4,164,Pending
Service quality was consistent.,Neutral,Amazon Reviews,2023-07-11 17:14:00,user11390,Mumbai,0.79,Subscription,Customer Support,1,138,Pending
Slow response from team.,Negative,IMDb,2023-06-21 23:10:00,user11391,Los Angeles,0.82,Mobile App,Product Quality,4,86,Resolved
Amazing service!,Positive,Amazon Reviews,2023-06-15 06:43:00,user11392,Toronto,0.92,Delivery Service,Customer Support,3,23,Pending
Everything worked perfectly.,Positive,Spotify,2023-08-09 05:28:00,user11393,Sydney,0.74,Subscription,Billing,1,40,Escalated
Service quality was consistent.,Neutral,Amazon Reviews,2023-08-24 19:45:00,user11394,Dubai,0.7,Product A,Usability,4,109,Resolved
Product arrived damaged.,Negative,IMDb,2023-07-12 14:57:00,user11395,Mumbai,0.74,Product A,Usability,5,180,Escalated
User experience is fantastic.,Positive,Amazon Reviews,2023-08-14 07:31:00,user11396,Paris,0.74,Mobile App,Website Experience,4,7,Resolved
"It was okay, nothing special.",Neutral,Twitter,2023-08-30 22:37:00,user11397,Berlin,0.75,Delivery Service,Refund,5,55,Resolved
Slow response from team.,Negative,Email,2023-06-03 01:53:00,user11398,Toronto,0.78,Customer Portal,Technical,1,144,Resolved
Everything worked perfectly.,Positive,Yelp,2023-08-16 10:02:00,user11399,Sydney,0.89,Mobile App,Refund,5,132,Pending
User experience is fantastic.,Positive,Email,2023-06-22 05:12:00,user11400,Mumbai,0.74,Product A,Product Quality,4,155,Pending
"Met expectations, no issues.",Neutral,Yelp,2023-07-12 03:37:00,user11401,New York,0.94,Gift Card,Customer Support,3,55,Resolved
Delivery took too long.,Negative,IMDb,2023-08-17 16:30:00,user11402,Dubai,0.88,Gift Card,Product Quality,3,112,Pending
Experience was fair.,Neutral,Spotify,2023-07-14 16:32:00,user11403,Singapore,0.95,Product A,Billing,5,77,Resolved
Website kept crashing.,Negative,Website Testimonial,2023-07-17 01:59:00,user11404,Dubai,0.76,Premium Plan,Customer Support,4,28,Escalated
Very satisfied with the response.,Positive,TripAdvisor,2023-08-11 19:01:00,user11405,London,0.78,Premium Plan,Technical,2,176,Pending
Average performance.,Neutral,Twitter,2023-09-21 08:44:00,user11406,Berlin,0.74,Delivery Service,Website Experience,3,148,Pending
Amazing service!,Positive,TripAdvisor,2023-07-04 18:36:00,user11407,Mumbai,0.94,Customer Portal,Refund,2,51,Pending
Fast and friendly communication.,Positive,Email,2023-06-13 22:23:00,user11408,Singapore,0.86,Customer Portal,Technical,1,11,Resolved
Customer care was top-notch.,Positive,TripAdvisor,2023-07-05 21:16:00,user11409,London,0.94,Website,Customer Support,2,146,Resolved
Fast and friendly communication.,Positive,Spotify,2023-06-25 07:37:00,user11410,Sydney,0.83,Product A,Customer Support,4,120,Resolved
Instructions were confusing.,Negative,ChatSupport,2023-08-03 16:52:00,user11411,Los Angeles,0.85,Gift Card,Usability,3,104,Pending
Neutral feeling about the experience.,Neutral,Spotify,2023-08-23 06:36:00,user11412,Toronto,0.71,Gift Card,Delivery,3,175,Resolved
"Met expectations, no issues.",Neutral,Amazon Reviews,2023-06-25 05:22:00,user11413,Sydney,0.8,Mobile App,Delivery,5,11,Resolved
Excellent support team.,Positive,Twitter,2023-07-16 17:46:00,user11414,Toronto,0.75,Gift Card,Technical,2,51,Escalated
Amazing service!,Positive,IMDb,2023-09-07 09:26:00,user11415,Mumbai,0.9,Product A,Delivery,5,162,Resolved
Customer care was top-notch.,Positive,Twitter,2023-09-22 03:59:00,user11416,Toronto,0.86,Gift Card,Delivery,2,44,Resolved
User experience is fantastic.,Positive,Website Testimonial,2023-09-24 07:56:00,user11417,New York,0.87,Website,Usability,4,159,Resolved
Average performance.,Neutral,Amazon Reviews,2023-07-17 14:17:00,user11418,Los Angeles,0.71,Premium Plan,Billing,5,112,Resolved
User experience is fantastic.,Positive,TripAdvisor,2023-07-07 20:58:00,user11419,New York,0.87,Subscription,Delivery,3,68,Resolved
Chat was fine but not great.,Neutral,Twitter,2023-07-31 12:19:00,user11420,New York,0.82,Mobile App,Delivery,5,49,Resolved
"Met expectations, no issues.",Neutral,Website Testimonial,2023-08-15 05:11:00,user11421,Paris,0.89,Delivery Service,Usability,5,159,Resolved
Average performance.,Neutral,Website Testimonial,2023-06-03 07:13:00,user11422,Singapore,0.75,Premium Plan,Technical,1,77,Pending
Customer support never replied.,Negative,Twitter,2023-08-08 23:52:00,user11423,Toronto,0.72,Gift Card,Refund,4,75,Resolved
Response time could be better.,Neutral,Spotify,2023-06-14 02:01:00,user11424,Paris,0.85,Website,Technical,1,9,Escalated
Average performance.,Neutral,Spotify,2023-07-28 18:18:00,user11425,Mumbai,0.85,Product A,Usability,5,6,Resolved
Very satisfied with the response.,Positive,Yelp,2023-06-10 00:06:00,user11426,Los Angeles,0.75,Product A,Product Quality,2,128,Resolved
"It was okay, nothing special.",Neutral,Website Testimonial,2023-09-12 04:09:00,user11427,Mumbai,0.82,Mobile App,Billing,3,63,Resolved
Experience was fair.,Neutral,ChatSupport,2023-07-15 11:49:00,user11428,Singapore,0.88,Mobile App,Billing,4,88,Pending
"Met expectations, no issues.",Neutral,Twitter,2023-09-17 04:36:00,user11429,Paris,0.8,Premium Plan,Technical,4,51,Resolved
Very satisfied with the response.,Positive,Yelp,2023-08-07 17:17:00,user11430,New York,0.74,Delivery Service,Usability,4,66,Resolved
Instructions were confusing.,Negative,TripAdvisor,2023-07-03 04:42:00,user11431,Paris,0.88,Premium Plan,Usability,5,165,Pending
"Met expectations, no issues.",Neutral,Yelp,2023-06-14 15:47:00,user11432,Dubai,0.86,Product A,Product Quality,1,10,Resolved
Website kept crashing.,Negative,Twitter,2023-09-17 03:50:00,user11433,Dubai,0.9,Gift Card,Delivery,1,123,Pending
Amazing service!,Positive,TripAdvisor,2023-07-17 05:14:00,user11434,Toronto,0.86,Delivery Service,Product Quality,5,172,Resolved
Chatbot was useless and unhelpful.,Negative,Amazon Reviews,2023-09-19 02:03:00,user11435,New York,0.76,Website,Refund,4,41,Resolved
"Met expectations, no issues.",Neutral,Twitter,2023-09-10 09:04:00,user11436,London,0.94,Mobile App,Product Quality,5,179,Pending
Product quality is acceptable.,Neutral,Yelp,2023-07-18 09:38:00,user11437,Sydney,0.93,Premium Plan,Refund,3,19,Resolved
Delivery took too long.,Negative,ChatSupport,2023-07-18 07:03:00,user11438,Paris,0.94,Mobile App,Billing,4,146,Resolved
Customer support never replied.,Negative,ChatSupport,2023-06-08 21:21:00,user11439,Toronto,0.83,Subscription,Website Experience,3,6,Resolved
Received wrong item.,Negative,Email,2023-06-23 23:14:00,user11440,New York,0.91,Customer Portal,Refund,5,25,Resolved
Experience was fair.,Neutral,Spotify,2023-08-05 07:46:00,user11441,Sydney,0.88,Website,Billing,2,17,Resolved
Excellent support team.,Positive,Website Testimonial,2023-09-17 20:49:00,user11442,Singapore,0.92,Product B,Product Quality,2,42,Resolved
Fast and friendly communication.,Positive,Email,2023-08-17 14:00:00,user11443,Sydney,0.92,Customer Portal,Billing,3,140,Resolved
Website kept crashing.,Negative,Twitter,2023-06-25 17:38:00,user11444,Berlin,0.94,Product A,Billing,5,37,Resolved
Response time could be better.,Neutral,TripAdvisor,2023-08-04 00:17:00,user11445,Toronto,0.85,Mobile App,Product Quality,2,180,Resolved
Neutral feeling about the experience.,Neutral,Amazon Reviews,2023-06-29 02:40:00,user11446,Sydney,0.73,Premium Plan,Website Experience,2,65,Pending
"It was okay, nothing special.",Neutral,Yelp,2023-08-17 17:52:00,user11447,Dubai,0.8,Mobile App,Product Quality,1,68,Resolved
Amazing service!,Positive,Twitter,2023-06-05 23:16:00,user11448,New York,0.9,Product B,Website Experience,4,38,Resolved
Fast and friendly communication.,Positive,Twitter,2023-08-18 17:56:00,user11449,Dubai,0.88,Customer Portal,Website Experience,4,79,Resolved
Loved the product!,Positive,Spotify,2023-08-22 19:16:00,user11450,Dubai,0.8,Mobile App,Usability,3,166,Resolved
Chatbot was useless and unhelpful.,Negative,IMDb,2023-06-06 05:52:00,user11451,London,0.73,Subscription,Website Experience,5,14,Resolved
Customer support never replied.,Negative,IMDb,2023-08-18 04:01:00,user11452,Dubai,0.71,Product B,Website Experience,4,131,Resolved
Slow response from team.,Negative,Amazon Reviews,2023-09-04 03:52:00,user11453,Berlin,0.93,Premium Plan,Billing,1,171,Resolved
Excellent support team.,Positive,Spotify,2023-06-07 08:47:00,user11454,Mumbai,0.91,Product A,Usability,4,57,Resolved
"Met expectations, no issues.",Neutral,IMDb,2023-09-23 00:50:00,user11455,London,0.91,Gift Card,Customer Support,5,101,Resolved
Service quality was consistent.,Neutral,ChatSupport,2023-08-25 15:26:00,user11456,New York,0.75,Website,Delivery,3,168,Pending
Product arrived damaged.,Negative,ChatSupport,2023-06-11 00:44:00,user11457,Toronto,0.87,Gift Card,Website Experience,3,65,Resolved
Chatbot was useless and unhelpful.,Negative,Yelp,2023-09-29 09:39:00,user11458,Los Angeles,0.89,Product A,Website Experience,3,40,Resolved
Not worth the money.,Negative,IMDb,2023-09-04 10:21:00,user11459,New York,0.72,Premium Plan,Delivery,4,127,Pending
Everything worked perfectly.,Positive,Yelp,2023-08-26 05:16:00,user11460,Toronto,0.88,Product B,Website Experience,1,159,Resolved
Product arrived damaged.,Negative,IMDb,2023-09-28 07:58:00,user11461,Sydney,0.93,Mobile App,Customer Support,2,6,Resolved
Experience was fair.,Neutral,ChatSupport,2023-07-22 09:17:00,user11462,Paris,0.73,Mobile App,Product Quality,1,94,Resolved
Fast and friendly communication.,Positive,ChatSupport,2023-08-15 10:00:00,user11463,Singapore,0.88,Product A,Website Experience,2,75,Pending
Neutral feeling about the experience.,Neutral,Yelp,2023-07-11 14:02:00,user11464,London,0.94,Gift Card,Usability,1,162,Escalated
Service quality was consistent.,Neutral,Email,2023-09-15 05:03:00,user11465,Singapore,0.76,Mobile App,Customer Support,5,133,Resolved
Instructions were confusing.,Negative,Twitter,2023-08-24 01:53:00,user11466,Dubai,0.78,Website,Website Experience,3,101,Escalated
Service quality was consistent.,Neutral,Website Testimonial,2023-09-15 13:50:00,user11467,Los Angeles,0.84,Mobile App,Product Quality,1,116,Pending
Customer care was top-notch.,Positive,Amazon Reviews,2023-06-27 23:44:00,user11468,Dubai,0.84,Mobile App,Delivery,3,26,Resolved
Neutral feeling about the experience.,Neutral,ChatSupport,2023-08-10 20:39:00,user11469,Mumbai,0.87,Product A,Delivery,3,138,Resolved
Great quality and quick delivery.,Positive,TripAdvisor,2023-09-04 02:58:00,user11470,Singapore,0.88,Subscription,Usability,3,87,Resolved
Average performance.,Neutral,Twitter,2023-08-10 03:37:00,user11471,Toronto,0.8,Product A,Customer Support,3,8,Resolved
Slow response from team.,Negative,Email,2023-09-06 11:42:00,user11472,New York,0.73,Website,Usability,4,170,Escalated
Instructions were confusing.,Negative,Yelp,2023-07-07 19:38:00,user11473,Sydney,0.81,Gift Card,Technical,3,154,Resolved
Instructions were confusing.,Negative,Yelp,2023-06-26 03:00:00,user11474,Paris,0.92,Website,Billing,1,122,Resolved
Product quality is acceptable.,Neutral,Yelp,2023-07-14 02:27:00,user11475,Singapore,0.91,Delivery Service,Delivery,4,65,Resolved
Service quality was consistent.,Neutral,TripAdvisor,2023-08-16 14:55:00,user11476,New York,0.91,Website,Delivery,5,155,Resolved
Everything worked perfectly.,Positive,IMDb,2023-07-03 00:16:00,user11477,New York,0.82,Premium Plan,Refund,2,79,Escalated
